date,sentiment
20200319,"{'neg': 0.027, 'neu': 0.84, 'pos': 0.133, 'compound': 0.9995}"
20200316,"{'neg': 0.019, 'neu': 0.864, 'pos': 0.116, 'compound': 0.9985}"
20200225,"{'neg': 0.011, 'neu': 0.775, 'pos': 0.214, 'compound': 0.9999}"
20200220,"{'neg': 0.053, 'neu': 0.709, 'pos': 0.238, 'compound': 1.0}"
20200218,"{'neg': 0.016, 'neu': 0.866, 'pos': 0.118, 'compound': 0.9986}"
20200207,"{'neg': 0.016, 'neu': 0.856, 'pos': 0.128, 'compound': 0.9994}"
20200130,"{'neg': 0.037, 'neu': 0.851, 'pos': 0.113, 'compound': 0.9995}"
20200130,"{'neg': 0.016, 'neu': 0.866, 'pos': 0.118, 'compound': 0.9986}"
20200130,"{'neg': 0.016, 'neu': 0.868, 'pos': 0.116, 'compound': 0.9985}"
20200103,"{'neg': 0.052, 'neu': 0.735, 'pos': 0.213, 'compound': 0.9998}"
20191223,"{'neg': 0.061, 'neu': 0.719, 'pos': 0.221, 'compound': 0.9999}"
20191218,"{'neg': 0.01, 'neu': 0.85, 'pos': 0.14, 'compound': 0.9996}"
20191217,"{'neg': 0.017, 'neu': 0.85, 'pos': 0.133, 'compound': 0.9996}"
20191216,"{'neg': 0.024, 'neu': 0.809, 'pos': 0.167, 'compound': 0.9995}"
20191216,"{'neg': 0.016, 'neu': 0.867, 'pos': 0.117, 'compound': 0.9986}"
20191118,"{'neg': 0.015, 'neu': 0.845, 'pos': 0.14, 'compound': 0.9995}"
20191115,"{'neg': 0.013, 'neu': 0.868, 'pos': 0.12, 'compound': 0.9993}"
20191115,"{'neg': 0.016, 'neu': 0.867, 'pos': 0.117, 'compound': 0.9986}"
20191112,"{'neg': 0.009, 'neu': 0.801, 'pos': 0.19, 'compound': 0.9998}"
20191024,"{'neg': 0.044, 'neu': 0.818, 'pos': 0.138, 'compound': 0.9998}"
20191024,"{'neg': 0.016, 'neu': 0.867, 'pos': 0.117, 'compound': 0.9986}"
20191024,"{'neg': 0.016, 'neu': 0.868, 'pos': 0.116, 'compound': 0.9985}"
20191003,"{'neg': 0.01, 'neu': 0.812, 'pos': 0.178, 'compound': 0.9997}"
20190917,"{'neg': 0.008, 'neu': 0.778, 'pos': 0.214, 'compound': 0.9999}"
20190916,"{'neg': 0.017, 'neu': 0.846, 'pos': 0.137, 'compound': 0.999}"
20190913,"{'neg': 0.009, 'neu': 0.86, 'pos': 0.131, 'compound': 0.9995}"
20190815,"{'neg': 0.016, 'neu': 0.868, 'pos': 0.116, 'compound': 0.9986}"
20190809,"{'neg': 0.017, 'neu': 0.846, 'pos': 0.138, 'compound': 0.9996}"
20190719,"{'neg': 0.04, 'neu': 0.758, 'pos': 0.202, 'compound': 0.9996}"
20190718,"{'neg': 0.025, 'neu': 0.839, 'pos': 0.136, 'compound': 0.9998}"
20190718,"{'neg': 0.018, 'neu': 0.868, 'pos': 0.114, 'compound': 0.9981}"
20190717,"{'neg': 0.047, 'neu': 0.754, 'pos': 0.199, 'compound': 0.9999}"
20190715,"{'neg': 0.018, 'neu': 0.869, 'pos': 0.113, 'compound': 0.9982}"
20190711,"{'neg': 0.015, 'neu': 0.807, 'pos': 0.179, 'compound': 0.9998}"
20190709,"{'neg': 0.027, 'neu': 0.796, 'pos': 0.177, 'compound': 0.9989}"
20190705,"{'neg': 0.008, 'neu': 0.858, 'pos': 0.134, 'compound': 0.9992}"
20190702,"{'neg': 0.033, 'neu': 0.813, 'pos': 0.154, 'compound': 0.998}"
20190620,"{'neg': 0.013, 'neu': 0.82, 'pos': 0.167, 'compound': 0.9997}"
20190617,"{'neg': 0.017, 'neu': 0.867, 'pos': 0.116, 'compound': 0.9984}"
20190607,"{'neg': 0.049, 'neu': 0.726, 'pos': 0.225, 'compound': 1.0}"
20190605,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.9913}"
20190523,"{'neg': 0.013, 'neu': 0.808, 'pos': 0.18, 'compound': 0.9997}"
20190515,"{'neg': 0.02, 'neu': 0.825, 'pos': 0.155, 'compound': 0.998}"
20200403,"{'neg': 0.031, 'neu': 0.826, 'pos': 0.143, 'compound': 0.9988}"
20200401,"{'neg': 0.046, 'neu': 0.791, 'pos': 0.163, 'compound': 0.9999}"
20200305,"{'neg': 0.059, 'neu': 0.724, 'pos': 0.216, 'compound': 1.0}"
20200220,"{'neg': 0.019, 'neu': 0.81, 'pos': 0.171, 'compound': 0.9998}"
20191212,"{'neg': 0.006, 'neu': 0.869, 'pos': 0.125, 'compound': 0.9996}"
20191118,"{'neg': 0.03, 'neu': 0.715, 'pos': 0.255, 'compound': 1.0}"
20191106,"{'neg': 0.016, 'neu': 0.814, 'pos': 0.169, 'compound': 0.9998}"
20190926,"{'neg': 0.047, 'neu': 0.776, 'pos': 0.177, 'compound': 0.9999}"
20190801,"{'neg': 0.019, 'neu': 0.818, 'pos': 0.163, 'compound': 0.9995}"
20190624,"{'neg': 0.038, 'neu': 0.801, 'pos': 0.161, 'compound': 0.9999}"
20190520,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.9961}"
20190502,"{'neg': 0.017, 'neu': 0.818, 'pos': 0.165, 'compound': 0.9995}"
20200406,"{'neg': 0.031, 'neu': 0.831, 'pos': 0.138, 'compound': 0.9985}"
20200330,"{'neg': 0.009, 'neu': 0.902, 'pos': 0.088, 'compound': 0.9984}"
20200225,"{'neg': 0.014, 'neu': 0.875, 'pos': 0.11, 'compound': 0.9984}"
20200220,"{'neg': 0.05, 'neu': 0.847, 'pos': 0.103, 'compound': 0.9861}"
20200204,"{'neg': 0.084, 'neu': 0.755, 'pos': 0.161, 'compound': 0.9998}"
20200116,"{'neg': 0.046, 'neu': 0.87, 'pos': 0.084, 'compound': 0.9694}"
20191219,"{'neg': 0.015, 'neu': 0.841, 'pos': 0.144, 'compound': 0.9997}"
20191219,"{'neg': 0.056, 'neu': 0.847, 'pos': 0.098, 'compound': 0.9716}"
20191209,"{'neg': 0.009, 'neu': 0.849, 'pos': 0.142, 'compound': 0.9987}"
20191121,"{'neg': 0.057, 'neu': 0.839, 'pos': 0.104, 'compound': 0.9819}"
20191108,"{'neg': 0.038, 'neu': 0.791, 'pos': 0.171, 'compound': 0.9999}"
20191101,"{'neg': 0.014, 'neu': 0.858, 'pos': 0.128, 'compound': 0.9993}"
20191029,"{'neg': 0.084, 'neu': 0.742, 'pos': 0.174, 'compound': 0.9998}"
20190903,"{'neg': 0.01, 'neu': 0.847, 'pos': 0.144, 'compound': 0.9996}"
20190903,"{'neg': 0.005, 'neu': 0.872, 'pos': 0.123, 'compound': 0.9998}"
20190815,"{'neg': 0.039, 'neu': 0.864, 'pos': 0.097, 'compound': 0.9968}"
20190808,"{'neg': 0.021, 'neu': 0.822, 'pos': 0.157, 'compound': 0.9999}"
20190805,"{'neg': 0.043, 'neu': 0.794, 'pos': 0.163, 'compound': 0.9999}"
20190730,"{'neg': 0.086, 'neu': 0.736, 'pos': 0.178, 'compound': 0.9998}"
20190718,"{'neg': 0.128, 'neu': 0.797, 'pos': 0.075, 'compound': -0.989}"
20190620,"{'neg': 0.128, 'neu': 0.797, 'pos': 0.075, 'compound': -0.989}"
20190610,"{'neg': 0.04, 'neu': 0.799, 'pos': 0.161, 'compound': 0.9999}"
20190521,"{'neg': 0.014, 'neu': 0.821, 'pos': 0.165, 'compound': 0.9959}"
20190516,"{'neg': 0.136, 'neu': 0.717, 'pos': 0.146, 'compound': 0.9851}"
20190516,"{'neg': 0.108, 'neu': 0.816, 'pos': 0.076, 'compound': -0.975}"
20190501,"{'neg': 0.091, 'neu': 0.741, 'pos': 0.167, 'compound': 0.9998}"
20200428,"{'neg': 0.024, 'neu': 0.849, 'pos': 0.127, 'compound': 0.9998}"
20200203,"{'neg': 0.032, 'neu': 0.838, 'pos': 0.129, 'compound': 0.9992}"
20200110,"{'neg': 0.007, 'neu': 0.881, 'pos': 0.112, 'compound': 0.9992}"
20191220,"{'neg': 0.011, 'neu': 0.852, 'pos': 0.137, 'compound': 0.9996}"
20191209,"{'neg': 0.005, 'neu': 0.796, 'pos': 0.2, 'compound': 0.9998}"
20191203,"{'neg': 0.009, 'neu': 0.855, 'pos': 0.136, 'compound': 0.9998}"
20191028,"{'neg': 0.028, 'neu': 0.835, 'pos': 0.137, 'compound': 0.9991}"
20190906,"{'neg': 0.007, 'neu': 0.882, 'pos': 0.112, 'compound': 0.9993}"
20190725,"{'neg': 0.037, 'neu': 0.818, 'pos': 0.146, 'compound': 0.9991}"
20190621,"{'neg': 0.028, 'neu': 0.666, 'pos': 0.306, 'compound': 1.0}"
20190430,"{'neg': 0.006, 'neu': 0.825, 'pos': 0.169, 'compound': 0.9997}"
20200428,"{'neg': 0.024, 'neu': 0.849, 'pos': 0.127, 'compound': 0.9998}"
20200203,"{'neg': 0.032, 'neu': 0.838, 'pos': 0.129, 'compound': 0.9992}"
20200110,"{'neg': 0.007, 'neu': 0.881, 'pos': 0.112, 'compound': 0.9992}"
20191220,"{'neg': 0.011, 'neu': 0.852, 'pos': 0.137, 'compound': 0.9996}"
20191209,"{'neg': 0.005, 'neu': 0.796, 'pos': 0.2, 'compound': 0.9998}"
20191203,"{'neg': 0.009, 'neu': 0.855, 'pos': 0.136, 'compound': 0.9998}"
20191028,"{'neg': 0.028, 'neu': 0.835, 'pos': 0.137, 'compound': 0.9991}"
20190906,"{'neg': 0.007, 'neu': 0.882, 'pos': 0.112, 'compound': 0.9993}"
20190725,"{'neg': 0.037, 'neu': 0.818, 'pos': 0.146, 'compound': 0.9991}"
20190621,"{'neg': 0.028, 'neu': 0.666, 'pos': 0.306, 'compound': 1.0}"
20190430,"{'neg': 0.006, 'neu': 0.825, 'pos': 0.169, 'compound': 0.9997}"
20200430,"{'neg': 0.027, 'neu': 0.842, 'pos': 0.131, 'compound': 0.9997}"
20200417,"{'neg': 0.011, 'neu': 0.816, 'pos': 0.173, 'compound': 0.9999}"
20200402,"{'neg': 0.034, 'neu': 0.854, 'pos': 0.112, 'compound': 0.9973}"
20200326,"{'neg': 0.013, 'neu': 0.817, 'pos': 0.169, 'compound': 0.9996}"
20200319,"{'neg': 0.016, 'neu': 0.875, 'pos': 0.109, 'compound': 0.9996}"
20200313,"{'neg': 0.017, 'neu': 0.816, 'pos': 0.167, 'compound': 0.9999}"
20200228,"{'neg': 0.005, 'neu': 0.871, 'pos': 0.125, 'compound': 0.9996}"
20200219,"{'neg': 0.027, 'neu': 0.778, 'pos': 0.195, 'compound': 1.0}"
20200130,"{'neg': 0.049, 'neu': 0.749, 'pos': 0.202, 'compound': 0.9999}"
20200130,"{'neg': 0.04, 'neu': 0.783, 'pos': 0.178, 'compound': 0.9999}"
20191031,"{'neg': 0.03, 'neu': 0.846, 'pos': 0.123, 'compound': 0.9996}"
20190925,"{'neg': 0.03, 'neu': 0.835, 'pos': 0.135, 'compound': 0.9994}"
20190827,"{'neg': 0.01, 'neu': 0.887, 'pos': 0.103, 'compound': 0.9993}"
20190730,"{'neg': 0.025, 'neu': 0.852, 'pos': 0.123, 'compound': 0.9996}"
20190516,"{'neg': 0.067, 'neu': 0.8, 'pos': 0.133, 'compound': 0.9985}"
20200430,"{'neg': 0.041, 'neu': 0.819, 'pos': 0.14, 'compound': 0.999}"
20200415,"{'neg': 0.043, 'neu': 0.711, 'pos': 0.246, 'compound': 1.0}"
20200130,"{'neg': 0.03, 'neu': 0.811, 'pos': 0.159, 'compound': 0.9995}"
20191119,"{'neg': 0.012, 'neu': 0.885, 'pos': 0.103, 'compound': 0.9985}"
20191024,"{'neg': 0.029, 'neu': 0.822, 'pos': 0.148, 'compound': 0.9993}"
20190801,"{'neg': 0.011, 'neu': 0.871, 'pos': 0.118, 'compound': 0.9993}"
20190725,"{'neg': 0.036, 'neu': 0.81, 'pos': 0.154, 'compound': 0.9991}"
20190524,"{'neg': 0.022, 'neu': 0.867, 'pos': 0.111, 'compound': 0.9661}"
20200323,"{'neg': 0.018, 'neu': 0.764, 'pos': 0.219, 'compound': 0.9993}"
20200309,"{'neg': 0.047, 'neu': 0.785, 'pos': 0.168, 'compound': 0.9999}"
20200211,"{'neg': 0.063, 'neu': 0.783, 'pos': 0.153, 'compound': 0.9998}"
20191108,"{'neg': 0.003, 'neu': 0.856, 'pos': 0.141, 'compound': 0.994}"
20191107,"{'neg': 0.057, 'neu': 0.795, 'pos': 0.148, 'compound': 0.9999}"
20190820,"{'neg': 0.046, 'neu': 0.791, 'pos': 0.163, 'compound': 0.9999}"
20190726,"{'neg': 0.037, 'neu': 0.752, 'pos': 0.211, 'compound': 0.9995}"
20190627,"{'neg': 0.052, 'neu': 0.761, 'pos': 0.187, 'compound': 0.9999}"
20190618,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.9912}"
20190617,"{'neg': 0.016, 'neu': 0.693, 'pos': 0.291, 'compound': 1.0}"
20190613,"{'neg': 0.044, 'neu': 0.74, 'pos': 0.216, 'compound': 1.0}"
20190516,"{'neg': 0.019, 'neu': 0.816, 'pos': 0.165, 'compound': 0.9952}"
20200403,"{'neg': 0.044, 'neu': 0.794, 'pos': 0.163, 'compound': 0.9999}"
20200320,"{'neg': 0.034, 'neu': 0.824, 'pos': 0.142, 'compound': 0.9999}"
20200226,"{'neg': 0.042, 'neu': 0.776, 'pos': 0.181, 'compound': 0.9997}"
20191211,"{'neg': 0.019, 'neu': 0.768, 'pos': 0.213, 'compound': 1.0}"
20191203,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.9957}"
20191126,"{'neg': 0.034, 'neu': 0.823, 'pos': 0.143, 'compound': 0.9999}"
20191108,"{'neg': 0.044, 'neu': 0.816, 'pos': 0.14, 'compound': 0.9992}"
20191015,"{'neg': 0.01, 'neu': 0.856, 'pos': 0.134, 'compound': 0.9996}"
20191001,"{'neg': 0.034, 'neu': 0.826, 'pos': 0.14, 'compound': 0.9999}"
20190916,"{'neg': 0.041, 'neu': 0.799, 'pos': 0.161, 'compound': 0.9999}"
20190807,"{'neg': 0.037, 'neu': 0.758, 'pos': 0.205, 'compound': 0.9999}"
20190802,"{'neg': 0.035, 'neu': 0.841, 'pos': 0.124, 'compound': 0.9984}"
20190703,"{'neg': 0.012, 'neu': 0.876, 'pos': 0.111, 'compound': 0.9948}"
20190509,"{'neg': 0.026, 'neu': 0.821, 'pos': 0.152, 'compound': 0.9991}"
20190506,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.9889}"
20200430,"{'neg': 0.029, 'neu': 0.836, 'pos': 0.136, 'compound': 0.9994}"
20200422,"{'neg': 0.026, 'neu': 0.751, 'pos': 0.223, 'compound': 0.9998}"
20200415,"{'neg': 0.016, 'neu': 0.833, 'pos': 0.151, 'compound': 0.9998}"
20200406,"{'neg': 0.038, 'neu': 0.82, 'pos': 0.142, 'compound': 0.999}"
20200402,"{'neg': 0.019, 'neu': 0.871, 'pos': 0.11, 'compound': 0.9995}"
20200401,"{'neg': 0.005, 'neu': 0.84, 'pos': 0.155, 'compound': 0.9997}"
20200327,"{'neg': 0.02, 'neu': 0.869, 'pos': 0.111, 'compound': 0.9994}"
20200327,"{'neg': 0.009, 'neu': 0.865, 'pos': 0.126, 'compound': 0.9995}"
20200326,"{'neg': 0.053, 'neu': 0.787, 'pos': 0.16, 'compound': 0.9991}"
20200325,"{'neg': 0.006, 'neu': 0.873, 'pos': 0.121, 'compound': 0.9994}"
20200319,"{'neg': 0.027, 'neu': 0.839, 'pos': 0.134, 'compound': 0.9996}"
20200319,"{'neg': 0.01, 'neu': 0.828, 'pos': 0.162, 'compound': 0.9998}"
20200316,"{'neg': 0.021, 'neu': 0.863, 'pos': 0.116, 'compound': 0.9995}"
20200310,"{'neg': 0.041, 'neu': 0.804, 'pos': 0.155, 'compound': 0.9994}"
20200226,"{'neg': 0.058, 'neu': 0.734, 'pos': 0.209, 'compound': 0.9999}"
20200220,"{'neg': 0.015, 'neu': 0.844, 'pos': 0.141, 'compound': 0.9986}"
20200220,"{'neg': 0.008, 'neu': 0.871, 'pos': 0.121, 'compound': 0.9994}"
20200214,"{'neg': 0.014, 'neu': 0.875, 'pos': 0.111, 'compound': 0.999}"
20200213,"{'neg': 0.017, 'neu': 0.82, 'pos': 0.163, 'compound': 0.9996}"
20200129,"{'neg': 0.004, 'neu': 0.855, 'pos': 0.141, 'compound': 0.9994}"
20200123,"{'neg': 0.025, 'neu': 0.824, 'pos': 0.15, 'compound': 0.9998}"
20200115,"{'neg': 0.008, 'neu': 0.88, 'pos': 0.112, 'compound': 0.9993}"
20200114,"{'neg': 0.013, 'neu': 0.879, 'pos': 0.107, 'compound': 0.999}"
20200110,"{'neg': 0.019, 'neu': 0.87, 'pos': 0.111, 'compound': 0.9988}"
20200106,"{'neg': 0.013, 'neu': 0.823, 'pos': 0.164, 'compound': 0.9991}"
20191212,"{'neg': 0.023, 'neu': 0.862, 'pos': 0.115, 'compound': 0.9985}"
20191108,"{'neg': 0.016, 'neu': 0.867, 'pos': 0.117, 'compound': 0.9992}"
20191108,"{'neg': 0.004, 'neu': 0.792, 'pos': 0.204, 'compound': 0.9999}"
20191024,"{'neg': 0.031, 'neu': 0.83, 'pos': 0.138, 'compound': 0.9997}"
20191009,"{'neg': 0.024, 'neu': 0.856, 'pos': 0.12, 'compound': 0.998}"
20190903,"{'neg': 0.038, 'neu': 0.833, 'pos': 0.129, 'compound': 0.9889}"
20190725,"{'neg': 0.033, 'neu': 0.836, 'pos': 0.131, 'compound': 0.9997}"
20190715,"{'neg': 0.039, 'neu': 0.83, 'pos': 0.131, 'compound': 0.9889}"
20190710,"{'neg': 0.03, 'neu': 0.84, 'pos': 0.129, 'compound': 0.9972}"
20190619,"{'neg': 0.026, 'neu': 0.825, 'pos': 0.149, 'compound': 0.9962}"
20190612,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.9868}"
20190610,"{'neg': 0.039, 'neu': 0.83, 'pos': 0.131, 'compound': 0.9889}"
20190521,"{'neg': 0.06, 'neu': 0.73, 'pos': 0.209, 'compound': 0.9999}"
20190516,"{'neg': 0.022, 'neu': 0.828, 'pos': 0.15, 'compound': 0.9961}"
20190516,"{'neg': 0.02, 'neu': 0.838, 'pos': 0.142, 'compound': 0.9953}"
20200422,"{'neg': 0.009, 'neu': 0.909, 'pos': 0.082, 'compound': 0.9976}"
20200330,"{'neg': 0.015, 'neu': 0.899, 'pos': 0.086, 'compound': 0.998}"
20200323,"{'neg': 0.009, 'neu': 0.861, 'pos': 0.13, 'compound': 0.9996}"
20200305,"{'neg': 0.04, 'neu': 0.769, 'pos': 0.191, 'compound': 0.9999}"
20200220,"{'neg': 0.026, 'neu': 0.805, 'pos': 0.169, 'compound': 0.9996}"
20191205,"{'neg': 0.003, 'neu': 0.896, 'pos': 0.101, 'compound': 0.9991}"
20191024,"{'neg': 0.027, 'neu': 0.821, 'pos': 0.152, 'compound': 0.9994}"
20190918,"{'neg': 0.006, 'neu': 0.893, 'pos': 0.101, 'compound': 0.9991}"
20190725,"{'neg': 0.03, 'neu': 0.818, 'pos': 0.151, 'compound': 0.9994}"
20200424,"{'neg': 0.055, 'neu': 0.788, 'pos': 0.157, 'compound': 0.9998}"
20200415,"{'neg': 0.008, 'neu': 0.856, 'pos': 0.136, 'compound': 0.9996}"
20200320,"{'neg': 0.004, 'neu': 0.869, 'pos': 0.127, 'compound': 0.9977}"
20200317,"{'neg': 0.053, 'neu': 0.842, 'pos': 0.105, 'compound': 0.9943}"
20200316,"{'neg': 0.011, 'neu': 0.859, 'pos': 0.13, 'compound': 0.9994}"
20200218,"{'neg': 0.01, 'neu': 0.853, 'pos': 0.137, 'compound': 0.9995}"
20200207,"{'neg': 0.005, 'neu': 0.875, 'pos': 0.12, 'compound': 0.9995}"
20200129,"{'neg': 0.009, 'neu': 0.846, 'pos': 0.145, 'compound': 0.9993}"
20200124,"{'neg': 0.044, 'neu': 0.746, 'pos': 0.211, 'compound': 0.9999}"
20200115,"{'neg': 0.01, 'neu': 0.855, 'pos': 0.135, 'compound': 0.9995}"
20191217,"{'neg': 0.008, 'neu': 0.872, 'pos': 0.119, 'compound': 0.9994}"
20191216,"{'neg': 0.014, 'neu': 0.851, 'pos': 0.135, 'compound': 0.9995}"
20191115,"{'neg': 0.012, 'neu': 0.853, 'pos': 0.135, 'compound': 0.9995}"
20191018,"{'neg': 0.036, 'neu': 0.785, 'pos': 0.179, 'compound': 0.9999}"
20191015,"{'neg': 0.008, 'neu': 0.855, 'pos': 0.137, 'compound': 0.9996}"
20190923,"{'neg': 0.001, 'neu': 0.87, 'pos': 0.129, 'compound': 0.9994}"
20190916,"{'neg': 0.008, 'neu': 0.855, 'pos': 0.136, 'compound': 0.9995}"
20190815,"{'neg': 0.011, 'neu': 0.854, 'pos': 0.136, 'compound': 0.9995}"
20190730,"{'neg': 0.009, 'neu': 0.872, 'pos': 0.12, 'compound': 0.9996}"
20190719,"{'neg': 0.021, 'neu': 0.808, 'pos': 0.171, 'compound': 0.9994}"
20190715,"{'neg': 0.008, 'neu': 0.789, 'pos': 0.203, 'compound': 0.997}"
20190617,"{'neg': 0.008, 'neu': 0.785, 'pos': 0.207, 'compound': 0.997}"
20190520,"{'neg': 0.002, 'neu': 0.827, 'pos': 0.172, 'compound': 0.9983}"
20190515,"{'neg': 0.012, 'neu': 0.778, 'pos': 0.209, 'compound': 0.9971}"
20190508,"{'neg': 0.009, 'neu': 0.84, 'pos': 0.151, 'compound': 0.9842}"
20190506,"{'neg': 0.016, 'neu': 0.666, 'pos': 0.317, 'compound': 0.9998}"
20200319,"{'neg': 0.015, 'neu': 0.868, 'pos': 0.117, 'compound': 0.9987}"
20200312,"{'neg': 0.006, 'neu': 0.884, 'pos': 0.111, 'compound': 0.9997}"
20200225,"{'neg': 0.005, 'neu': 0.875, 'pos': 0.12, 'compound': 0.9997}"
20200213,"{'neg': 0.006, 'neu': 0.887, 'pos': 0.107, 'compound': 0.9996}"
20200213,"{'neg': 0.071, 'neu': 0.771, 'pos': 0.158, 'compound': 0.9998}"
20191218,"{'neg': 0.007, 'neu': 0.89, 'pos': 0.104, 'compound': 0.9995}"
20191211,"{'neg': 0.013, 'neu': 0.833, 'pos': 0.154, 'compound': 0.9994}"
20191125,"{'neg': 0.04, 'neu': 0.759, 'pos': 0.201, 'compound': 1.0}"
20191101,"{'neg': 0.074, 'neu': 0.772, 'pos': 0.154, 'compound': 0.9997}"
20190807,"{'neg': 0.071, 'neu': 0.786, 'pos': 0.143, 'compound': 0.9995}"
20190521,"{'neg': 0.027, 'neu': 0.846, 'pos': 0.127, 'compound': 0.9953}"
20190506,"{'neg': 0.063, 'neu': 0.797, 'pos': 0.14, 'compound': 0.9996}"
20200429,"{'neg': 0.053, 'neu': 0.791, 'pos': 0.156, 'compound': 0.9999}"
20200416,"{'neg': 0.024, 'neu': 0.769, 'pos': 0.207, 'compound': 0.9999}"
20200409,"{'neg': 0.015, 'neu': 0.885, 'pos': 0.1, 'compound': 0.9961}"
20200403,"{'neg': 0.01, 'neu': 0.876, 'pos': 0.114, 'compound': 0.9993}"
20200316,"{'neg': 0.002, 'neu': 0.882, 'pos': 0.117, 'compound': 0.9997}"
20200313,"{'neg': 0.002, 'neu': 0.911, 'pos': 0.087, 'compound': 0.9988}"
20200302,"{'neg': 0.007, 'neu': 0.886, 'pos': 0.107, 'compound': 0.9994}"
20200225,"{'neg': 0.051, 'neu': 0.796, 'pos': 0.153, 'compound': 0.9999}"
20200213,"{'neg': 0.021, 'neu': 0.845, 'pos': 0.135, 'compound': 0.9992}"
20200115,"{'neg': 0.021, 'neu': 0.863, 'pos': 0.116, 'compound': 0.9979}"
20200110,"{'neg': 0.031, 'neu': 0.736, 'pos': 0.234, 'compound': 1.0}"
20200107,"{'neg': 0.013, 'neu': 0.889, 'pos': 0.098, 'compound': 0.999}"
20200102,"{'neg': 0.016, 'neu': 0.897, 'pos': 0.088, 'compound': 0.9985}"
20191220,"{'neg': 0.012, 'neu': 0.847, 'pos': 0.141, 'compound': 0.9993}"
20191216,"{'neg': 0.015, 'neu': 0.888, 'pos': 0.097, 'compound': 0.9961}"
20191212,"{'neg': 0.01, 'neu': 0.892, 'pos': 0.098, 'compound': 0.9953}"
20191031,"{'neg': 0.044, 'neu': 0.801, 'pos': 0.155, 'compound': 0.9999}"
20191003,"{'neg': 0.031, 'neu': 0.736, 'pos': 0.232, 'compound': 1.0}"
20190930,"{'neg': 0.024, 'neu': 0.865, 'pos': 0.111, 'compound': 0.9985}"
20190916,"{'neg': 0.006, 'neu': 0.88, 'pos': 0.114, 'compound': 0.9985}"
20190903,"{'neg': 0.001, 'neu': 0.904, 'pos': 0.095, 'compound': 0.9995}"
20190806,"{'neg': 0.013, 'neu': 0.879, 'pos': 0.108, 'compound': 0.9986}"
20190731,"{'neg': 0.045, 'neu': 0.802, 'pos': 0.153, 'compound': 0.9999}"
20190726,"{'neg': 0.008, 'neu': 0.874, 'pos': 0.119, 'compound': 0.9661}"
20190613,"{'neg': 0.033, 'neu': 0.738, 'pos': 0.23, 'compound': 1.0}"
20190610,"{'neg': 0.04, 'neu': 0.821, 'pos': 0.14, 'compound': 0.9941}"
20190530,"{'neg': 0.033, 'neu': 0.806, 'pos': 0.162, 'compound': 0.9981}"
20190522,"{'neg': 0.011, 'neu': 0.897, 'pos': 0.092, 'compound': 0.9764}"
20190517,"{'neg': 0.013, 'neu': 0.802, 'pos': 0.185, 'compound': 0.9702}"
20190503,"{'neg': 0.05, 'neu': 0.791, 'pos': 0.16, 'compound': 0.9999}"
20200414,"{'neg': 0.052, 'neu': 0.781, 'pos': 0.167, 'compound': 0.9999}"
20200408,"{'neg': 0.089, 'neu': 0.743, 'pos': 0.167, 'compound': 0.9998}"
20200320,"{'neg': 0.031, 'neu': 0.791, 'pos': 0.177, 'compound': 0.9999}"
20200218,"{'neg': 0.046, 'neu': 0.799, 'pos': 0.156, 'compound': 0.9999}"
20191210,"{'neg': 0.026, 'neu': 0.781, 'pos': 0.193, 'compound': 1.0}"
20191120,"{'neg': 0.052, 'neu': 0.754, 'pos': 0.194, 'compound': 0.9999}"
20191030,"{'neg': 0.037, 'neu': 0.818, 'pos': 0.145, 'compound': 0.9998}"
20190731,"{'neg': 0.044, 'neu': 0.795, 'pos': 0.161, 'compound': 0.9998}"
20190725,"{'neg': 0.015, 'neu': 0.828, 'pos': 0.157, 'compound': 0.9993}"
20190513,"{'neg': 0.054, 'neu': 0.787, 'pos': 0.159, 'compound': 0.9999}"
20190510,"{'neg': 0.019, 'neu': 0.824, 'pos': 0.157, 'compound': 0.9847}"
20190501,"{'neg': 0.013, 'neu': 0.806, 'pos': 0.181, 'compound': 0.9997}"
20190501,"{'neg': 0.048, 'neu': 0.778, 'pos': 0.174, 'compound': 0.9998}"
20200501,"{'neg': 0.011, 'neu': 0.883, 'pos': 0.107, 'compound': 0.9991}"
20200402,"{'neg': 0.036, 'neu': 0.814, 'pos': 0.15, 'compound': 0.9999}"
20200331,"{'neg': 0.003, 'neu': 0.881, 'pos': 0.116, 'compound': 0.9997}"
20200129,"{'neg': 0.048, 'neu': 0.756, 'pos': 0.196, 'compound': 0.9999}"
20191023,"{'neg': 0.067, 'neu': 0.75, 'pos': 0.183, 'compound': 0.9999}"
20190820,"{'neg': 0.006, 'neu': 0.876, 'pos': 0.117, 'compound': 0.9997}"
20190724,"{'neg': 0.05, 'neu': 0.752, 'pos': 0.198, 'compound': 0.9999}"
20190701,"{'neg': 0.046, 'neu': 0.79, 'pos': 0.164, 'compound': 0.9965}"
20190603,"{'neg': 0.009, 'neu': 0.846, 'pos': 0.146, 'compound': 0.9946}"
